id,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,mentions,tweet_date,hashtags,tweet_emoticons,text_hi,tweet_urls,text_es
1445374370969362441,narendramodi,18839785,True,India,"शहरी मिडिल क्लास की परेशानियों और चुनौतियों को दूर करने के लिए हमारी सरकार ने गंभीरता से प्रयास किए हैं। कोरोना काल में वर्क फ्रॉम होम को लेकर जो नए नियम बनाए गए, उनसे उनका जीवन बहुत आसान हुआ है। https://t.co/hMu4KGzXAF",hi,,,2021-10-05T13:00:00Z,,,",",,
1445374334407610368,narendramodi,18839785,True,India,"I am particularly glad with the progress made in the housing sector. 

In Uttar Pradesh, the pace of housing construction increased after 2017. https://t.co/vBYfckdyt2",en,"I am particularly glad with the progress made in the housing sector. In Uttar Pradesh, the pace of housing construction increased after .",,2021-10-05T13:00:00Z,,,,,
1445374093646131204,narendramodi,18839785,True,India,"7 years ago, we started numerous initiatives with the aim of bringing a qualitative difference in the lives of people. 

Across diverse sectors such housing, cleanliness, infra creation and more, the transformations are visible. https://t.co/VtKns7hCRu",en,"years ago, we started numerous initiatives with the aim of bringing a qualitative difference in the lives of people. Across diverse sectors such housing, cleanliness, infra creation and more, the transformations are visible.",,2021-10-05T13:00:00Z,,,,,
1445351737691291651,narendramodi,18839785,True,India,"Results of the local body polls across Gujarat and Gandhinagar Municipal Corporation reaffirm the deep-rooted bond between the people of Gujarat and BJP. 
Gratitude to the people for repeatedly blessing us. Kudos to all @BJP4Gujarat Karyakartas for working hard at the grassroots.",en,Results of the local body polls across Gujarat and Gandhinagar Municipal Corporation reaffirm the deep-rooted bond between the people of Gujarat and BJP. Gratitude to the people for repeatedly blessing us. Kudos to all Karyakartas for working hard at the grassroots.,['BJP4Gujarat'],2021-10-05T12:00:00Z,,,,,
1445285984782852100,narendramodi,18839785,True,India,Addressing a programme in Lucknow. Watch. https://t.co/ncpsqOrx8n,en,Addressing a programme in Lucknow. Watch.,,2021-10-05T07:00:00Z,,,,['https://t.co/ncpsqOrx8n'],
1444969928512221184,narendramodi,18839785,True,India,日本の新しい内閣総理大臣に就任された岸田文雄閣下にお祝いを申し上げると共に今後のご活躍をご祈願します。印日戦略的グローバルパートナーシップの更なる強化、域内外における平和と繁栄の促進に向け共に働くことを楽しみにしております。@kishida230,ja,,['kishida230'],2021-10-04T10:00:00Z,,,,,
1444941981424054274,narendramodi,18839785,True,India,"Congratulations and best wishes to the new Prime Minister of Japan, H.E. Kishida Fumio. I look forward to working with him to further strengthen the 🇮🇳-🇯🇵 Special Strategic and Global Partnership and advance peace and prosperity in our region and beyond. @kishida230",en,"Congratulations and best wishes to the new Prime Minister of Japan, H.E. Kishida Fumio. I look forward to working with him to further strengthen the - Special Strategic and Global Partnership and advance peace and prosperity in our region and beyond.",['kishida230'],2021-10-04T08:00:00Z,,"['🇯🇵', '🇮🇳']",,,
1444888304239853571,narendramodi,18839785,True,India,I consider myself blessed to have got the opportunity to bring back the ashes of Shyamji Krishna Varma back from Switzerland in 2003 and receive his reinstatement certificate during my UK visit in 2015. It is important that young India knows more about his courage and greatness. https://t.co/WDoMN0BFmD,en,I consider myself blessed to have got the opportunity to bring back the ashes of Shyamji Krishna Varma back from Switzerland in and receive his reinstatement certificate during my UK visit in . It is important that young India knows more about his courage and greatness.,,2021-10-04T05:00:00Z,,,,,
1444886341238464512,narendramodi,18839785,True,India,"महान क्रांतिकारी और स्वतंत्रता सेनानी श्यामजी कृष्ण वर्मा को उनकी जयंती पर श्रद्धांजलि। देश को गुलामी से मुक्त कराने के लिए उन्होंने अपना जीवन समर्पित कर दिया। कृतज्ञ राष्ट्र आजादी की लड़ाई में उनके योगदान को कभी भुला नहीं पाएगा।

Tributes to Shyamji Krishna Varma on his Jayanti.",hi,,,2021-10-04T05:00:00Z,,,Tributes to Shyamji Krishna Varma on his Jayanti.,,
1465383897529831429,JoeBiden,939091,True,USA,RT @POTUS: It will be a few weeks before we know everything we need to know about how strongly the existing vaccines protect against the ne…,en,: It will be a few weeks before we know everything we need to know about how strongly the existing vaccines protect against the ne,['POTUS'],2021-11-29T18:00:00Z,,,,,
1465006327688749058,JoeBiden,939091,True,USA,Jill and I send our warmest wishes to everyone celebrating Hanukkah in the United States and around the world. May this festival of lights bring blessings upon you and your loved ones for happiness and health. Happy Hanukkah!,en,Jill and I send our warmest wishes to everyone celebrating Hanukkah in the United States and around the world. May this festival of lights bring blessings upon you and your loved ones for happiness and health. Happy Hanukkah!,,2021-11-28T17:00:00Z,,,,,
1464638148357595141,JoeBiden,939091,True,USA,"Small businesses employ millions of Americans and strengthen communities across the country. This Small Business Saturday, I encourage you to support the folks in your local community by shopping small.",en,"Small businesses employ millions of Americans and strengthen communities across the country. This Small Business Saturday, I encourage you to support the folks in your local community by shopping small.",,2021-11-27T17:00:00Z,,,,,
1464620803652206605,JoeBiden,939091,True,USA,RT @POTUS: Small businesses are the backbone of communities across the country — and it’s crucial we support them during the holiday season…,en,: Small businesses are the backbone of communities across the country and its crucial we support them during the holiday season,['POTUS'],2021-11-27T16:00:00Z,,,,,
1464318303959236608,JoeBiden,939091,True,USA,RT @POTUS: The @WHO has identified a new COVID variant which is spreading through Southern Africa. As a precautionary measure until we have…,en,: The has identified a new COVID variant which is spreading through Southern Africa. As a precautionary measure until we have,"['POTUS', 'WHO']",2021-11-26T20:00:00Z,,,,,
1464279523122368512,JoeBiden,939091,True,USA,"RT @POTUS: On Native American Heritage Day and every day, we honor the strong and enduring cultures and contributions of all Native America…",en,": On Native American Heritage Day and every day, we honor the strong and enduring cultures and contributions of all Native America",['POTUS'],2021-11-26T17:00:00Z,,,,,
1463969998578368513,JoeBiden,939091,True,USA,"Thanksgiving is a special time to reflect on what the year has brought, what lies ahead, and a time to be grateful that from darkness there is light, hope, and progress. 

From my family to yours, happy Thanksgiving.",en,"Thanksgiving is a special time to reflect on what the year has brought, what lies ahead, and a time to be grateful that from darkness there is light, hope, and progress. From my family to yours, happy Thanksgiving.",,2021-11-25T21:00:00Z,,,,,
1463877178148458499,JoeBiden,939091,True,USA,RT @POTUS: From the Biden family to yours – Happy Thanksgiving. https://t.co/r0mhQtQS69,en,: From the Biden family to yours Happy Thanksgiving.,['POTUS'],2021-11-25T14:00:00Z,,,,,
1463620191326195712,JoeBiden,939091,True,USA,"We've made progress over the last ten months: unemployment is down to 4.6%, wages are rising, disposable income is up, and millions of Americans will be reuniting with their loved ones for Thanksgiving. We're grateful that families can gather safely thanks to the vaccine.",en,"We've made progress over the last ten months: unemployment is down to %, wages are rising, disposable income is up, and millions of Americans will be reuniting with their loved ones for Thanksgiving. We're grateful that families can gather safely thanks to the vaccine.",,2021-11-24T21:00:00Z,,,,,
1463609234332000260,JoeBiden,939091,True,USA,"RT @POTUS: Nothing can bring Mr. Arbery back to his family and to his community, but the verdict ensures that those who committed this horr…",en,": Nothing can bring Mr. Arbery back to his family and to his community, but the verdict ensures that those who committed this horr",['POTUS'],2021-11-24T21:00:00Z,,,,,
1463575674933989377,JoeBiden,939091,True,USA,"We’ve launched a major effort to reduce the price of gas at your corner gas station.
https://t.co/pm9ACpnCwX",en,Weve launched a major effort to reduce the price of gas at your corner gas station.,,2021-11-24T19:00:00Z,,,,,
1463296273562357765,JoeBiden,939091,True,USA,"RT @POTUS: Jill and I know firsthand what it means to be a military family, and we’re so grateful for everything they do. It was an honor t…",en,": Jill and I know firsthand what it means to be a military family, and were so grateful for everything they do. It was an honor t",['POTUS'],2021-11-24T00:00:00Z,,,,,
1463284480358105092,JoeBiden,939091,True,USA,"Our Bipartisan Infrastructure Law will deliver access to clean water and affordable high-speed internet to millions of families across the country. 

We’re going to create good-paying jobs while rebuilding our infrastructure and investing in our future.",en,Our Bipartisan Infrastructure Law will deliver access to clean water and affordable high-speed internet to millions of families across the country. Were going to create good-paying jobs while rebuilding our infrastructure and investing in our future.,,2021-11-23T23:00:00Z,,,,,
1463239436968382470,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Law rewards companies for paying workers a decent wage, for buying American, and for sourcing their products right here in America—not abroad.",en,"The Bipartisan Infrastructure Law rewards companies for paying workers a decent wage, for buying American, and for sourcing their products right here in Americanot abroad.",,2021-11-23T20:00:00Z,,,,,
1462961600999133185,JoeBiden,939091,True,USA,"Nearly 2 million women in our country have been locked out of the workforce because they have to care for a child or an elderly relative at home.

My Build Back Better Act will make caregiving accessible and affordable and help them get back to work.",en,Nearly million women in our country have been locked out of the workforce because they have to care for a child or an elderly relative at home.My Build Back Better Act will make caregiving accessible and affordable and help them get back to work.,,2021-11-23T02:00:00Z,,,,,
1462905022597976069,JoeBiden,939091,True,USA,"No one should have to pay $1,000 a month for insulin. That’s why my Build Back Better Act will lower costs for prescription drugs and ensure that no one pays more than $35 a month for their insulin. https://t.co/buhJTYop7S",en,"No one should have to pay $1,000 a month for insulin. Thats why my Build Back Better Act will lower costs for prescription drugs and ensure that no one pays more than $35 a month for their insulin.",,2021-11-22T22:00:00Z,,,,,
1462843414156824576,JoeBiden,939091,True,USA,The Bipartisan Infrastructure Law will ensure no parent will have to sit in a fast food parking lot just so their child can access the internet to do their homework.,en,The Bipartisan Infrastructure Law will ensure no parent will have to sit in a fast food parking lot just so their child can access the internet to do their homework.,,2021-11-22T18:00:00Z,,,,,
1462841097764356097,JoeBiden,939091,True,USA,"RT @POTUS: This afternoon, the First Lady and I are heading to Fort Bragg for a Friendsgiving dinner. Our troops and their families give so…",en,": This afternoon, the First Lady and I are heading to Fort Bragg for a Friendsgiving dinner. Our troops and their families give so",['POTUS'],2021-11-22T18:00:00Z,,,,,
1462565762204381188,JoeBiden,939091,True,USA,"Not one, not two, not sixteen—seventeen Nobel Prize-winning economists agree that my Build Back Better Act will ease longer-term inflationary pressures and grow our economy. https://t.co/X6mpntckXb",en,"Not one, not two, not sixteenseventeen Nobel Prize-winning economists agree that my Build Back Better Act will ease longer-term inflationary pressures and grow our economy.",,2021-11-22T00:00:00Z,,,,,
1462463318606688261,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Law builds back our bridges, water systems, power lines, and electric grid better and stronger. 

Because of it, fewer Americans will be flooded out of their homes or lose power for days and weeks at a time when a storm hits.",en,"The Bipartisan Infrastructure Law builds back our bridges, water systems, power lines, and electric grid better and stronger. Because of it, fewer Americans will be flooded out of their homes or lose power for days and weeks at a time when a storm hits.",,2021-11-21T17:00:00Z,,,,,
1462432624782286860,JoeBiden,939091,True,USA,"Infrastructure Week has long been talked about in Washington.

Folks, it’s finally here. 
https://t.co/BKhjPsFjmf",en,"Infrastructure Week has long been talked about in Washington.Folks, its finally here.",,2021-11-21T15:00:00Z,,,,,
1462164850424090627,JoeBiden,939091,True,USA,"Studies have shown that children who go to pre-K are more likely to stay in school. 

The Build Back Better Act establishes universal pre-K, ensuring every 3- and 4-year-old in America has access to high-quality early education, no matter their background.",en,"Studies have shown that children who go to pre-K are more likely to stay in school. The Build Back Better Act establishes universal pre-K, ensuring every - and -year-old in America has access to high-quality early education, no matter their background.",,2021-11-20T21:00:00Z,,,,,
1462129114664558593,JoeBiden,939091,True,USA,"My Bipartisan Infrastructure Law is a once-in-a-generation investment that will create good-paying jobs modernizing our infrastructure.
https://t.co/mYq7Bm0q4f",en,My Bipartisan Infrastructure Law is a once-in-a-generation investment that will create good-paying jobs modernizing our infrastructure.,,2021-11-20T19:00:00Z,,,,,
1462097154583969793,JoeBiden,939091,True,USA,"For too long, the economy has worked great for those at the top, while working families get squeezed. The Build Back Better Act will build an economy that works for everyone.

With its passage in the House, we’re one step closer to getting this done.",en,"For too long, the economy has worked great for those at the top, while working families get squeezed. The Build Back Better Act will build an economy that works for everyone.With its passage in the House, were one step closer to getting this done.",,2021-11-20T17:00:00Z,,,,,
1461820799199981578,JoeBiden,939091,True,USA,"The Build Back Better Act will lower costs, create jobs, and cut taxes, while tackling the climate crisis and growing the economy from the bottom up and middle out.

With its passage in the House, we’re one step closer to making a historic investment rebuilding the middle class.",en,"The Build Back Better Act will lower costs, create jobs, and cut taxes, while tackling the climate crisis and growing the economy from the bottom up and middle out.With its passage in the House, were one step closer to making a historic investment rebuilding the middle class.",,2021-11-19T22:00:00Z,,,,,
1461499492184821763,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Law is proof that despite the cynics, Democrats and Republicans can come together and deliver real results.",en,"The Bipartisan Infrastructure Law is proof that despite the cynics, Democrats and Republicans can come together and deliver real results.",,2021-11-19T01:00:00Z,,,,,
1461416672154296329,JoeBiden,939091,True,USA,"Two of the leading rating agencies on Wall Street said yesterday that the Build Back Better Act will not add inflationary pressures on the economy. 

Instead, it will create jobs and will help take the edge off inflation.",en,"Two of the leading rating agencies on Wall Street said yesterday that the Build Back Better Act will not add inflationary pressures on the economy. Instead, it will create jobs and will help take the edge off inflation.",,2021-11-18T20:00:00Z,,,,,
1461389491277643779,JoeBiden,939091,True,USA,"Our economy is in the midst of a historic recovery as we build a path out of the pandemic. But far too many Americans are being left out. 

The Bipartisan Infrastructure Law and Build Back Better Act will help lower costs and build an economy that works for everyone.",en,Our economy is in the midst of a historic recovery as we build a path out of the pandemic. But far too many Americans are being left out. The Bipartisan Infrastructure Law and Build Back Better Act will help lower costs and build an economy that works for everyone.,,2021-11-18T18:00:00Z,,,,,
1461375981617299470,JoeBiden,939091,True,USA,"RT @POTUS: New unemployment claims are down seven weeks in a row – and unemployment claims are the lowest since the pandemic began.
 
That’…",en,: New unemployment claims are down seven weeks in a row and unemployment claims are the lowest since the pandemic began. That,['POTUS'],2021-11-18T17:00:00Z,,,,,
1461344984787914768,JoeBiden,939091,True,USA,It was good to be back in Detroit. https://t.co/DXKpvHRteJ,en,It was good to be back in Detroit.,,2021-11-18T15:00:00Z,,,,,
1461129281350864899,JoeBiden,939091,True,USA,"Together, the Bipartisan Infrastructure Law and Build Back Better Act will create millions of jobs, lower costs for working families, and meet the moment on climate change. 

These are transformative investments in the American people and our future.",en,"Together, the Bipartisan Infrastructure Law and Build Back Better Act will create millions of jobs, lower costs for working families, and meet the moment on climate change. These are transformative investments in the American people and our future.",,2021-11-18T00:00:00Z,,,,,
1461083978740477955,JoeBiden,939091,True,USA,Tribal lands have been chronically underfunded for generations. I’m proud to say that the Bipartisan Infrastructure Law will be the single largest investment in Tribal infrastructure ever—and we won’t stop there.,en,Tribal lands have been chronically underfunded for generations. Im proud to say that the Bipartisan Infrastructure Law will be the single largest investment in Tribal infrastructure everand we wont stop there.,,2021-11-17T21:00:00Z,,,,,
1460983316451139585,JoeBiden,939091,True,USA,"Because of the Bipartisan Infrastructure Law, next year will be the first year in 20 years that American infrastructure investments will grow faster than China. 

Historians will look back at this time as the moment America began to win the competition of the 21st century.",en,"Because of the Bipartisan Infrastructure Law, next year will be the first year in years that American infrastructure investments will grow faster than China. Historians will look back at this time as the moment America began to win the competition of the st century.",,2021-11-17T15:00:00Z,,,,,
1460758083391655944,JoeBiden,939091,True,USA,"Throughout our history, we've emerged from crises by investing in ourselves.

And as we emerge from the COVID-19 pandemic, we'll rebuild the economy from the bottom up and middle out. That’s what the Bipartisan Infrastructure Law and the Build Back Better Act will do.",en,"Throughout our history, we've emerged from crises by investing in ourselves.And as we emerge from the COVID-19 pandemic, we'll rebuild the economy from the bottom up and middle out. Thats what the Bipartisan Infrastructure Law and the Build Back Better Act will do.",,2021-11-17T00:00:00Z,,,,,
1460721590644137996,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Law makes the most significant investment in public transit in the history of our nation. 
 
You’re going to go places faster, safer, and with a lot less pollution in the air.",en,"The Bipartisan Infrastructure Law makes the most significant investment in public transit in the history of our nation. Youre going to go places faster, safer, and with a lot less pollution in the air.",,2021-11-16T21:00:00Z,,,,,
1460662775735328771,JoeBiden,939091,True,USA,I announced five new initiatives that will help protect the dignity and sovereignty of Tribal Nations. https://t.co/72ga28TpqZ,en,I announced five new initiatives that will help protect the dignity and sovereignty of Tribal Nations.,,2021-11-16T18:00:00Z,,,,,
1460618663145488385,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Deal will modernize our ports, our airports, and our freight rail to make it easier for companies to get goods to market. It will reduce the supply chain bottlenecks we’re currently experiencing and lower costs for you and your family.",en,"The Bipartisan Infrastructure Deal will modernize our ports, our airports, and our freight rail to make it easier for companies to get goods to market. It will reduce the supply chain bottlenecks were currently experiencing and lower costs for you and your family.",,2021-11-16T15:00:00Z,,['xp'],,,
1460446277406240771,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Deal makes the most significant investment in roads and bridges in the past 70 years, the most significant investment in passenger rail in the past 50 years, and the most significant investment in public transit in our nation's history. It’s a BFD.",en,"The Bipartisan Infrastructure Deal makes the most significant investment in roads and bridges in the past years, the most significant investment in passenger rail in the past years, and the most significant investment in public transit in our nation's history. Its a BFD.",,2021-11-16T03:00:00Z,,,,,
1460429162594852865,JoeBiden,939091,True,USA,My message to the American people is this: America is moving again. And your life is going to change for the better thanks to the Bipartisan Infrastructure Deal.,en,My message to the American people is this: America is moving again. And your life is going to change for the better thanks to the Bipartisan Infrastructure Deal.,,2021-11-16T02:00:00Z,,,,,
1460416326904606722,JoeBiden,939091,True,USA,"From the moment I entered the White House, I promised that I would be a president for all Americans and make sure our democracy delivers for all of you. Signing the Bipartisan Infrastructure Deal is a monumental step forward toward building back better as a nation. https://t.co/fe0K5g5v3k",en,"From the moment I entered the White House, I promised that I would be a president for all Americans and make sure our democracy delivers for all of you. Signing the Bipartisan Infrastructure Deal is a monumental step forward toward building back better as a nation.",,2021-11-16T01:00:00Z,,,,,
1460392169387212804,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Deal makes historic investments in our infrastructure to rebuild our roads and bridges, deliver clean water and high-speed internet, modernize our electrical grid, and help transition to a clean energy economy. 

It is now law.",en,"The Bipartisan Infrastructure Deal makes historic investments in our infrastructure to rebuild our roads and bridges, deliver clean water and high-speed internet, modernize our electrical grid, and help transition to a clean energy economy. It is now law.",,2021-11-16T00:00:00Z,,,,,
1460360071901233156,JoeBiden,939091,True,USA,"I just signed the Bipartisan Infrastructure Deal into law alongside members of Congress from both parties. 

This is a historic investment in our future that will create good-paying jobs and rebuild our nation's infrastructure. It's an enormous win for the American people.",en,I just signed the Bipartisan Infrastructure Deal into law alongside members of Congress from both parties. This is a historic investment in our future that will create good-paying jobs and rebuild our nation's infrastructure. It's an enormous win for the American people.,,2021-11-15T22:00:00Z,,,,,
1460286477775089668,JoeBiden,939091,True,USA,"Seventeen Nobel Prize winning economists said that Build Back Better will ease longer-term inflationary pressures and lower costs for American families.

We can get this done.",en,Seventeen Nobel Prize winning economists said that Build Back Better will ease longer-term inflationary pressures and lower costs for American families.We can get this done.,,2021-11-15T17:00:00Z,,,,,
1460277800557027330,JoeBiden,939091,True,USA,"RT @POTUS: This morning, @FLOTUS and I are participating in a Tribal Nations Summit here at the White House. I look forward to announcing s…",en,": This morning, and I are participating in a Tribal Nations Summit here at the White House. I look forward to announcing s","['POTUS', 'FLOTUS']",2021-11-15T16:00:00Z,,,,,
1460256274386464776,JoeBiden,939091,True,USA,"American families across the country are facing rising costs on everything from gas to groceries. 

The Build Back Better Act will lower costs for health care, child care, and elder care—and cut taxes for the middle class. Let’s pass it.",en,"American families across the country are facing rising costs on everything from gas to groceries. The Build Back Better Act will lower costs for health care, child care, and elder careand cut taxes for the middle class. Lets pass it.",,2021-11-15T15:00:00Z,,,,,
1460034831597899779,JoeBiden,939091,True,USA,"Congress can help ease inflationary pressures and lower costs for working families. 

Let’s pass the Build Back Better Act.",en,Congress can help ease inflationary pressures and lower costs for working families. Lets pass the Build Back Better Act.,,2021-11-15T00:00:00Z,,,,,
1459981971946356741,JoeBiden,939091,True,USA,"COVID-19 has disrupted supply chains around the world. Now, even in the midst of a historic economic recovery, Americans are facing prices that are just too high. 

We must pass the Build Back Better Act to lower costs for working families and help get people back to work.",en,"COVID-19 has disrupted supply chains around the world. Now, even in the midst of a historic economic recovery, Americans are facing prices that are just too high. We must pass the Build Back Better Act to lower costs for working families and help get people back to work.",,2021-11-14T21:00:00Z,,,,,
1459938433359613964,JoeBiden,939091,True,USA,The Build Back Better Framework will strengthen the middle class by bringing down costs on everyday essentials and enacting tax cuts for the middle class—and we’ll get it done by asking the wealthiest to pay their fair share.,en,The Build Back Better Framework will strengthen the middle class by bringing down costs on everyday essentials and enacting tax cuts for the middle classand well get it done by asking the wealthiest to pay their fair share.,,2021-11-14T18:00:00Z,,,,,
1459670665255137280,JoeBiden,939091,True,USA,"The Build Back Better Framework will be the largest effort to combat climate change in American history—and through this effort, we’ll grow industries here in the United States; create good-paying union jobs; and combat environmental injustice.",en,"The Build Back Better Framework will be the largest effort to combat climate change in American historyand through this effort, well grow industries here in the United States; create good-paying union jobs; and combat environmental injustice.",,2021-11-14T00:00:00Z,,,,,
1459628393075560463,JoeBiden,939091,True,USA,"Our economy has created 5.6 million jobs since January and unemployment is below 5%. 

But Americans across the country are facing prices that are just too high. We must pass the Build Back Better Act to lower costs for working families and help get people back to work.",en,Our economy has created million jobs since January and unemployment is below %. But Americans across the country are facing prices that are just too high. We must pass the Build Back Better Act to lower costs for working families and help get people back to work.,,2021-11-13T21:00:00Z,,,,,
1459560440305000450,JoeBiden,939091,True,USA,"Lowering costs for American families is a top priority. 

The Bipartisan Infrastructure Deal will strengthen the supply chain and reduce bottlenecks, and Build Back Better will ease inflationary pressures and lower costs for working families.",en,"Lowering costs for American families is a top priority. The Bipartisan Infrastructure Deal will strengthen the supply chain and reduce bottlenecks, and Build Back Better will ease inflationary pressures and lower costs for working families.",,2021-11-13T17:00:00Z,,,,,
1459336713965293581,JoeBiden,939091,True,USA,"Despite our historic recovery, families are still feeling a strain. The Bipartisan Infrastructure Deal will help:

- Bring down costs
- Reduce bottlenecks
- Get goods to market faster

And Build Back Better will help ease inflationary pressures and lower costs for families.",en,"Despite our historic recovery, families are still feeling a strain. The Bipartisan Infrastructure Deal will help:- Bring down costs- Reduce bottlenecks- Get goods to market fasterAnd Build Back Better will help ease inflationary pressures and lower costs for families.",,2021-11-13T02:00:00Z,,,,,
1459276317057298441,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Deal will lower costs and reduce supply chain bottlenecks.

Now, let's pass Build Back Better—which 17 Nobel Prize winning economists say will ease longer-term inflationary pressures and lower costs for American families.",en,"The Bipartisan Infrastructure Deal will lower costs and reduce supply chain bottlenecks.Now, let's pass Build Back Betterwhich Nobel Prize winning economists say will ease longer-term inflationary pressures and lower costs for American families.",,2021-11-12T22:00:00Z,,,,,
1459259457603518467,JoeBiden,939091,True,USA,"The Build Back Better Framework will be a transformative investment in our future. Together, we can grow the economy from the bottom up and the middle out so that everyone gets ahead.",en,"The Build Back Better Framework will be a transformative investment in our future. Together, we can grow the economy from the bottom up and the middle out so that everyone gets ahead.",,2021-11-12T21:00:00Z,,,,,
1458829282747330574,JoeBiden,939091,True,USA,RT @POTUS: Tune in as I deliver remarks at the National Veterans Day Observance at the Memorial Amphitheater. https://t.co/9OvletPbjI,en,: Tune in as I deliver remarks at the National Veterans Day Observance at the Memorial Amphitheater.,['POTUS'],2021-11-11T16:00:00Z,,,,['https://t.co/9OvletPbjI'],
1458828944401121290,JoeBiden,939091,True,USA,"Less than 1% of Americans currently serve in our military and while we can never fully repay the debt we owe these heroes, it is our sacred obligation to properly care for and support them. 

This Veterans Day, we honor all those who have answered the call to serve. https://t.co/DBAMdlvUJK",en,"Less than % of Americans currently serve in our military and while we can never fully repay the debt we owe these heroes, it is our sacred obligation to properly care for and support them. This Veterans Day, we honor all those who have answered the call to serve.",,2021-11-11T16:00:00Z,,,,,
1458607156840828928,JoeBiden,939091,True,USA,"With the Build Back Better Framework, we will make health care more affordable for millions of Americans.",en,"With the Build Back Better Framework, we will make health care more affordable for millions of Americans.",,2021-11-11T01:00:00Z,,,,,
1458570417468227591,JoeBiden,939091,True,USA,"Under the Build Back Better Framework, we will create millions of good-paying jobs, spur long-term growth, lower costs for working families, and set America on course to meet our greenhouse gas emissions targets.",en,"Under the Build Back Better Framework, we will create millions of good-paying jobs, spur long-term growth, lower costs for working families, and set America on course to meet our greenhouse gas emissions targets.",,2021-11-10T23:00:00Z,,,,,
1458477563207208966,JoeBiden,939091,True,USA,"The Bipartisan Infrastructure Deal is a historic investment in our nation’s public infrastructure. 

We will rebuild our roads and bridges, provide clean drinking water, expand broadband access, invest in clean energy, and create good-paying jobs across the country.",en,"The Bipartisan Infrastructure Deal is a historic investment in our nations public infrastructure. We will rebuild our roads and bridges, provide clean drinking water, expand broadband access, invest in clean energy, and create good-paying jobs across the country.",,2021-11-10T17:00:00Z,,['xp'],,,
1458462845402816518,JoeBiden,939091,True,USA,"RT @POTUS: Today, we learned that we have had six consecutive weeks of decline in new unemployment claims. Unemployment claims are down 70%…",en,": Today, we learned that we have had six consecutive weeks of decline in new unemployment claims. Unemployment claims are down %",['POTUS'],2021-11-10T16:00:00Z,,,,,
1458232943114166285,JoeBiden,939091,True,USA,"Climate action is not just a moral imperative: it’s also an economic imperative. Investing in our clean energy future leads not only to good-paying jobs and economic recovery, but to making the world a better place for future generations.",en,"Climate action is not just a moral imperative: its also an economic imperative. Investing in our clean energy future leads not only to good-paying jobs and economic recovery, but to making the world a better place for future generations.",,2021-11-10T01:00:00Z,,,,,
1458135552604217351,JoeBiden,939091,True,USA,"The historic Bipartisan Infrastructure Deal will help American workers and businesses win the 21st century. I’m speaking about this and more with you this afternoon. RSVP now.
https://t.co/cyxzWs95gF",en,The historic Bipartisan Infrastructure Deal will help American workers and businesses win the st century. Im speaking about this and more with you this afternoon. RSVP now.,,2021-11-09T18:00:00Z,,,,['https://t.co/cyxzWs95gF'],
1458090004736057350,JoeBiden,939091,True,USA,"The Build Back Better Act will be a once-in-a-generation investment in our people, reducing the cost of child care and elder care, providing universal pre-K for every 3-year-old and 4-year-old, and lowering prescription drug costs.
https://t.co/oNRgg0c643",en,"The Build Back Better Act will be a once-in-a-generation investment in our people, reducing the cost of child care and elder care, providing universal pre-K for every -year-old and -year-old, and lowering prescription drug costs.",,2021-11-09T15:00:00Z,,,,,
1457893706065977346,JoeBiden,939091,True,USA,"From the creation of over 5.6 million jobs to the unemployment rate reaching a pandemic-low of 4.6%, America is getting back to work. 

And thanks to the American Rescue Plan, we’ve managed it two years sooner than forecasters predicted we could.
https://t.co/uw4GWPYoCw",en,"From the creation of over million jobs to the unemployment rate reaching a pandemic-low of %, America is getting back to work. And thanks to the American Rescue Plan, weve managed it two years sooner than forecasters predicted we could.",,2021-11-09T02:00:00Z,,,,,
1457848635480154114,JoeBiden,939091,True,USA,"Folks, I’m excited to share that I’m hosting a virtual grassroots event tomorrow to discuss our historic Bipartisan Infrastructure Deal and the impact it will have on our country’s future. RSVP now. 
https://t.co/cyxzWsqG8d",en,"Folks, Im excited to share that Im hosting a virtual grassroots event tomorrow to discuss our historic Bipartisan Infrastructure Deal and the impact it will have on our countrys future. RSVP now.",,2021-11-08T23:00:00Z,,,,['https://t.co/cyxzWsqG8d'],
1457827354743558148,JoeBiden,939091,True,USA,"With the Bipartisan Infrastructure Deal and the Build Back Better Agenda, fifty years from now, people will look back and say this was the moment when America decided to win the competition of the 21st century. https://t.co/BnUQvEGRmZ",en,"With the Bipartisan Infrastructure Deal and the Build Back Better Agenda, fifty years from now, people will look back and say this was the moment when America decided to win the competition of the st century.",,2021-11-08T22:00:00Z,,,,,
1457802102940438528,JoeBiden,939091,True,USA,"When it comes to manufacturing, the Bipartisan Infrastructure Deal will get America off the sidelines.
https://t.co/xsqs0EE5Je",en,"When it comes to manufacturing, the Bipartisan Infrastructure Deal will get America off the sidelines.",,2021-11-08T20:00:00Z,,,,,
