id,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,hashtags,tweet_urls,tweet_date,tweet_emoticons,mentions,text_hi,text_es
1326247086367543296,XavierBecerra,565469671,True,USA,RT @MomsRising: The moms of America are so grateful. Thank you for fighting for our healthcare! #NeedMyACA https://t.co/1vtrEhLYTv,en,: The moms of America are so grateful. Thank you for fighting for our healthcare!,['NeedMyACA'],['https://t.co/1vtrEhLYTv'],2020-11-10T20:00:00Z,,['MomsRising'],,
1326246749908897792,XavierBecerra,565469671,True,USA,"When @JoeBiden is back in the White House, America will get back into the business of expanding healthcare.",en,"When is back in the White House, America will get back into the business of expanding healthcare.",,,2020-11-10T20:00:00Z,['xp'],['JoeBiden'],,
1326238948658737154,XavierBecerra,565469671,True,USA,"We should be expanding healthcare during this pandemic, but instead, Trump and his allies are at the Supreme Court today to rip away healthcare from 20 million Americans.",en,"We should be expanding healthcare during this pandemic, but instead, Trump and his allies are at the Supreme Court today to rip away healthcare from million Americans.",,,2020-11-10T19:00:00Z,['xp'],,,
1326236024155025410,XavierBecerra,565469671,True,USA,RT @nwlc: The 👏 ACA 👏 saves 👏 lives 👏 https://t.co/0seESLxDuQ,en,: The ACA saves lives,,['https://t.co/0seESLxDuQ'],2020-11-10T19:00:00Z,"['👏', 'xD']",['nwlc'],,
1326233663311327237,XavierBecerra,565469671,True,USA,"This shouldn’t be a debate. 

Republicans have tried to repeal the ACA over 70 times — and they keep failing.

The ACA has been the law of the land for a decade and is the backbone of our healthcare system. #ProtectOurCare https://t.co/ExcOtLJ0Q8",en,This shouldnt be a debate. Republicans have tried to repeal the ACA over times and they keep failing.The ACA has been the law of the land for a decade and is the backbone of our healthcare system.,['ProtectOurCare'],['https://t.co/ExcOtLJ0Q8'],2020-11-10T19:00:00Z,,,,
1326224352468033538,XavierBecerra,565469671,True,USA,"Our Supreme Court oral arguments were via phone today because of the pandemic.

During this very same pandemic, President Trump, Texas and a handful of anti-ACA states, are trying to rip away healthcare from over 20 million Americans.

It’s cruel and the law isn’t on their side.",en,"Our Supreme Court oral arguments were via phone today because of the pandemic.During this very same pandemic, President Trump, Texas and a handful of anti-ACA states, are trying to rip away healthcare from over million Americans.Its cruel and the law isnt on their side.",,,2020-11-10T18:00:00Z,,,,
1326220140120219648,XavierBecerra,565469671,True,USA,"RT @mitchellreports: On ACA, @AGBecerra: ""Lives are at stake, there's no other way to say it. Now with COVID, it's become more than obvious…",en,": On ACA, : ""Lives are at stake, there's no other way to say it. Now with COVID, it's become more than obvious",,,2020-11-10T18:00:00Z,,"['mitchellreports', 'AGBecerra']",,
1326218140804546560,XavierBecerra,565469671,True,USA,UP NEXT: I'm LIVE on MSNBC's @MitchellReports to talk about our Affordable Care Act case. Tune in! https://t.co/sBlQfLwq18,en,UP NEXT: I'm LIVE on MSNBC's to talk about our Affordable Care Act case. Tune in!,,['https://t.co/sBlQfLwq18'],2020-11-10T18:00:00Z,,['mitchellreports'],,
1326213027427856384,XavierBecerra,565469671,True,USA,"Over 133 million Americans have pre-existing conditions. 

Today, Trump and his allies urged the Supreme Court to rip those protections away. 

We gave our strongest argument to stop this attack — and we are confident the law is on our side. #ProtectOurCare",en,"Over million Americans have pre-existing conditions. Today, Trump and his allies urged the Supreme Court to rip those protections away. We gave our strongest argument to stop this attack and we are confident the law is on our side.",['ProtectOurCare'],,2020-11-10T17:00:00Z,,,,
1326211248589959169,XavierBecerra,565469671,True,USA,"RT @bjrich_: California AG @XavierBecerra is leading a coalition of @DemocraticAGs protecting health care for 23 million, protections for 1…",en,": California AG is leading a coalition of protecting health care for million, protections for",,,2020-11-10T17:00:00Z,,"['XavierBecerra', 'DemocraticAGs']",,
1326211233796665344,XavierBecerra,565469671,True,USA,RT @eqca: #ProtectOurCare https://t.co/g0vH0qdBQr,und,,['ProtectOurCare'],['https://t.co/g0vH0qdBQr'],2020-11-10T17:00:00Z,,['eqca'],,
1326211173813874688,XavierBecerra,565469671,True,USA,"RT @ProtectOurCare: Overturning the #ACA would throw our entire health care system into chaos, leaving millions of Americans without health…",en,": Overturning the would throw our entire health care system into chaos, leaving millions of Americans without health",['ACA'],,2020-11-10T17:00:00Z,,['ProtectOurCare'],,
1326211112887488512,XavierBecerra,565469671,True,USA,"RT @XavierBecerra: We just finished oral arguments at the Supreme Court to defend the entire Affordable Care Act.

The ACA saves lives.

It…",en,: We just finished oral arguments at the Supreme Court to defend the entire Affordable Care Act.The ACA saves lives.It,,,2020-11-10T17:00:00Z,,['XavierBecerra'],,
1326208739544686596,XavierBecerra,565469671,True,USA,"We just finished oral arguments at the Supreme Court to defend the entire Affordable Care Act.

The ACA saves lives.

It is the law of the land. 

It is legal. 

We are confident the Supreme Court will agree. 

#ProtectOurCare #ACA",en,We just finished oral arguments at the Supreme Court to defend the entire Affordable Care Act.The ACA saves lives.It is the law of the land. It is legal. We are confident the Supreme Court will agree.,"['ProtectOurCare', 'ACA']",,2020-11-10T17:00:00Z,,,,
1326194001851027456,XavierBecerra,565469671,True,USA,"RT @morethanmySLE: I'm listening to ACA SCOTUS case to tear down the entire law of the land.

ACA has helped millions of people, including…",en,": I'm listening to ACA SCOTUS case to tear down the entire law of the land.ACA has helped millions of people, including",,,2020-11-10T16:00:00Z,,['morethanmySLE'],,
1326181063207444486,XavierBecerra,565469671,True,USA,"RT @pweiser: Proud to be working with you, @XavierBecerra, on a critical case.  We are committed to #ProtectOurCare, and defend the #ACA. h…",en,": Proud to be working with you, , on a critical case. We are committed to , and defend the . h","['ProtectOurCare', 'ACA']",,2020-11-10T15:00:00Z,,"['pweiser', 'XavierBecerra']",,
1326178074338058240,XavierBecerra,565469671,True,USA,"In just moments, we are defending the entire Affordable Care Act at the Supreme Court.
 
American lives are on the line. 

We are confident the law is on our side and we intend to win. #ProtectOurCare #ACA",en,"In just moments, we are defending the entire Affordable Care Act at the Supreme Court. American lives are on the line. We are confident the law is on our side and we intend to win.","['ProtectOurCare', 'ACA']",,2020-11-10T15:00:00Z,,,,
1326176930580684800,XavierBecerra,565469671,True,USA,"RT @AGBecerra: Today is the day. 
 
In just a few minutes we will give our defense of the Affordable Care Act.
 
American lives and livelih…",en,: Today is the day.In just a few minutes we will give our defense of the Affordable Care Act.American lives andlivelih,,,2020-11-10T15:00:00Z,,['AGBecerra'],,
1326007422629027840,XavierBecerra,565469671,True,USA,"When it comes to defending the Affordable Care Act, the Constitution is on our side. 

""Justices Bound to See ACA as ‘Indispensable,’ Says Californian Leading Defense"" via @KHNews 
https://t.co/OuHGHWuck1",en,"When it comes to defending the Affordable Care Act, the Constitution is on our side. ""Justices Bound to See ACA as Indispensable, Says Californian Leading Defense"" via",,['https://t.co/OuHGHWuck1'],2020-11-10T04:00:00Z,,['KHNews'],,
1326000124783255553,XavierBecerra,565469671,True,USA,"The President of the United States is urging the Supreme Court to rip away health insurance from over 20 million Americans during a pandemic. 

It's beyond cruel. I intend to stop him and his allies tomorrow.",en,The President of the United States is urging the Supreme Court to rip away health insurance from over million Americans during a pandemic. It's beyond cruel. I intend to stop him and his allies tomorrow.,,,2020-11-10T03:00:00Z,,,,
1325988799994793986,XavierBecerra,565469671,True,USA,"We've heard Republicans say “repeal and replace” for more than 10 years. 

The ""replace"" part has been empty rhetoric from the beginning. https://t.co/9nSD5A2Fwk",en,"We've heard Republicans say repeal and replace for more than years. The ""replace"" part has been empty rhetoric from the beginning.",,['https://t.co/9nSD5A2Fwk'],2020-11-10T02:00:00Z,,,,
1325969673964277761,XavierBecerra,565469671,True,USA,"It's not a difficult concept: 

Expand healthcare. Don't rip it away.",en,It's not a difficult concept: Expand healthcare. Don't rip it away.,,,2020-11-10T01:00:00Z,['xp'],,,
1325957807552647170,XavierBecerra,565469671,True,USA,"Just as vigorously as the president and his administration are fighting to destroy the Affordable Care Act, we are fighting to save it for every American.",en,"Just as vigorously as the president and his administration are fighting to destroy the Affordable Care Act, we are fighting to save it for every American.",,,2020-11-10T00:00:00Z,,,,
1325939223204147200,XavierBecerra,565469671,True,USA,"""Two Latino physicians and disease experts are part of Biden's COVID-19 task force"" via @NBCLatino  

President-Elect @JoeBiden is fighting the virus AND increasing representation 👏🏽
https://t.co/SNSTzShjcT",en,"""Two Latino physicians and disease experts are part of Biden's COVID-19 task force"" via President-Elect is fighting the virus AND increasing representation",,['https://t.co/SNSTzShjcT'],2020-11-09T23:00:00Z,"['👏🏽', 'xp']","['NBCLatino', 'JoeBiden']",,
1325932986710204416,XavierBecerra,565469671,True,USA,"RT @NCLRights: The #ACA provides critical healthcare for MILLIONS of #LGBTQ Americans. If #SCOTUS dismantles the law, it will leave countle…",en,": The provides critical healthcare for MILLIONS of Americans. If dismantles the law, it will leave countle","['ACA', 'LGBTQ', 'SCOTUS']",,2020-11-09T23:00:00Z,,['NCLRights'],,
1325931453503340544,XavierBecerra,565469671,True,USA,"RT @XavierBecerra: The fight isn’t over. 

Tomorrow, we’ll be at the Supreme Court to stop Trump and his GOP allies from destroying the ENT…",en,": The fight isnt over. Tomorrow, well be at the Supreme Court to stop Trump and his GOP allies from destroying the ENT",,,2020-11-09T23:00:00Z,,['XavierBecerra'],,
1325929660375568384,XavierBecerra,565469671,True,USA,"Today, President Trump spreads debunked election misinformation. 

Tomorrow, his administration will urge SCOTUS to end your healthcare protections. 

In both cases, America deserves better.",en,"Today, President Trump spreads debunked election misinformation. Tomorrow, his administration will urge SCOTUS to end your healthcare protections. In both cases, America deserves better.",,,2020-11-09T23:00:00Z,,,,
1325919090603483138,XavierBecerra,565469671,True,USA,"What's President Trump doing when Americans need healthcare the most? He's headed to the Supreme Court to overturn the entire Affordable Care Act. 

Tomorrow, I'm leading the coalition of 21 @DemocraticAGs to stop him. #ProtectOurCare",en,"What's President Trump doing when Americans need healthcare the most? He's headed to the Supreme Court to overturn the entire Affordable Care Act. Tomorrow, I'm leading the coalition of to stop him.",['ProtectOurCare'],,2020-11-09T22:00:00Z,,['DemocraticAGs'],,
1325903544646393856,XavierBecerra,565469671,True,USA,RT @FOX40: Becerra joins multistate coalition in energy efficiency lawsuit https://t.co/4Ex4CDzEvu,en,: Becerra joins multistate coalition in energy efficiency lawsuit,,['https://t.co/4Ex4CDzEvu'],2020-11-09T21:00:00Z,,['FOX40'],,
1325902874140762112,XavierBecerra,565469671,True,USA,"Just days ago, the American people spoke — again — that they want to expand affordable healthcare, not take it away. 

I’ll be urging SCOTUS tomorrow to respect the law and the will of the people. #ProtectOurCare https://t.co/7Y8lEAvpfh",en,"Just days ago, the American people spoke again that they want to expand affordable healthcare, not take it away. Ill be urging SCOTUS tomorrow to respect the law and the will of the people.",['ProtectOurCare'],['https://t.co/7Y8lEAvpfh'],2020-11-09T21:00:00Z,['xp'],,,
1325900425392918528,XavierBecerra,565469671,True,USA,"RT @AGBecerra: Tomorrow, we head to the Supreme Court to defend the ACA in its entirety. 
 
At stake aren’t details of policy or numbers on…",en,": Tomorrow, we head to the Supreme Court to defend the ACA in its entirety. At stake arent details of policy or numbers on",,,2020-11-09T21:00:00Z,,['AGBecerra'],,
1325899979244802048,XavierBecerra,565469671,True,USA,"RT @XavierBecerra: On his way out the door, Donald Trump is trying to rip away healthcare protections from 133,000,000 Americans. 

Not on…",en,": On his way out the door, Donald Trump is trying to rip away healthcare protections from Americans. Not on",,,2020-11-09T21:00:00Z,,['XavierBecerra'],,
1325883442756608001,XavierBecerra,565469671,True,USA,"As if on cue, the Trump administration cavalierly continues its march to dismantle the ACA and strip Americans of their healthcare. 

We will do everything we can to defeat this unprecedented assault on a critical federal law by a sitting President. https://t.co/D0lt6hKuBc",en,"As if on cue, the Trump administration cavalierly continues its march to dismantle the ACA and strip Americans of their healthcare. We will do everything we can to defeat this unprecedented assault on a critical federal law by a sitting President.",,['https://t.co/D0lt6hKuBc'],2020-11-09T20:00:00Z,,,,
1325853911320653825,XavierBecerra,565469671,True,USA,"On his way out the door, Donald Trump is trying to rip away healthcare protections from 133,000,000 Americans. 

Not on my watch. 

I'm leading a coalition of @DemocraticAGs at SCOTUS tomorrow to #ProtectOurCare. https://t.co/zh4RShlf23",en,"On his way out the door, Donald Trump is trying to rip away healthcare protections from Americans. Not on my watch. I'm leading a coalition of at SCOTUS tomorrow to .",['ProtectOurCare'],,2020-11-09T18:00:00Z,,['DemocraticAGs'],,
1325838898002472969,XavierBecerra,565469671,True,USA,"The fight isn’t over. 

Tomorrow, we’ll be at the Supreme Court to stop Trump and his GOP allies from destroying the ENTIRE Affordable Care Act. 

We intend to win. #ProtectOurCare",en,"The fight isnt over. Tomorrow, well be at the Supreme Court to stop Trump and his GOP allies from destroying the ENTIRE Affordable Care Act. We intend to win.",['ProtectOurCare'],,2020-11-09T17:00:00Z,,,,
1325256127542513664,XavierBecerra,565469671,True,USA,This is presidential leadership.,en,This is presidential leadership.,,,2020-11-08T02:00:00Z,,,,
1325255713644449792,XavierBecerra,565469671,True,USA,Keep the faith. Spread the faith. @JoeBiden,en,Keep the faith. Spread the faith.,,,2020-11-08T02:00:00Z,,['JoeBiden'],,
1325253317480468481,XavierBecerra,565469671,True,USA,"“I pledge to be a President who seeks not to divide — but to unify.”

-President-Elect @JoeBiden",en,I pledge to be a President who seeks not to divide but to unify.-President-Elect,,,2020-11-08T02:00:00Z,,['JoeBiden'],,
1325150778063949825,XavierBecerra,565469671,True,USA,California is so proud of @KamalaHarris.,en,California is so proud of .,,,2020-11-07T19:00:00Z,,['KamalaHarris'],,
1325150183819276288,XavierBecerra,565469671,True,USA,RT @XavierBecerra: The son of working parents and the daughter of immigrants are the next President and Vice President of the United States…,en,: The son of working parents and the daughter of immigrants are the next President and Vice President of the United States,,,2020-11-07T19:00:00Z,,['XavierBecerra'],,
1325148462006988805,XavierBecerra,565469671,True,USA,RT @DrBiden: He will be a President for all of our families. https://t.co/iGPKLMMIcK,en,: He will be a President for all of our families.,,,2020-11-07T19:00:00Z,,['DrBiden'],,
1325144990067077120,XavierBecerra,565469671,True,USA,"The son of working parents and the daughter of immigrants are the next President and Vice President of the United States.

We just proved that the door of opportunity still exists in America.",en,The son of working parents and the daughter of immigrants are the next President and Vice President of the United States.We just proved that the door of opportunity still exists in America.,,,2020-11-07T19:00:00Z,,,,
1325142937529798657,XavierBecerra,565469671,True,USA,President-Elect Joe Biden!,en,President-Elect Joe Biden!,,,2020-11-07T18:00:00Z,,,,
1325136937439555584,XavierBecerra,565469671,True,USA,"Defending facts, science and the law just got easier...",en,"Defending facts, science and the law just got easier...",,,2020-11-07T18:00:00Z,,,,
1325132853605134336,XavierBecerra,565469671,True,USA,"Facts win. 

Decency wins. 

Working Joes and Janes of America win. 

Congratulations, Joe... I mean 𝐏𝐫𝐞𝐬𝐢𝐝𝐞𝐧𝐭-𝐄𝐥𝐞𝐜𝐭 @JoeBiden and Vice President-Elect @KamalaHarris! 

Historic!",en,"Facts win. Decency wins. Working Joes and Janes of America win. Congratulations, Joe... I mean - and Vice President-Elect ! Historic!",,,2020-11-07T18:00:00Z,,"['JoeBiden', 'KamalaHarris']",,
1325125111557468160,XavierBecerra,565469671,True,USA,"RT @DemocraticAGs: An incredible, historic, GROUNDBREAKING moment. Congratulations Vice President-elect @KamalaHarris. 🎉 🎉 🎉 https://t.co/1…",en,": An incredible, historic, GROUNDBREAKING moment. Congratulations Vice President-elect .",,,2020-11-07T17:00:00Z,['🎉'],"['DemocraticAGs', 'KamalaHarris']",,
1325123822605926400,XavierBecerra,565469671,True,USA,RT @KamalaHarris: This election is about so much more than @JoeBiden or me. It’s about the soul of America and our willingness to fight for…,en,: This election is about so much more than or me. Its about the soul of America and our willingness to fight for,,,2020-11-07T17:00:00Z,,"['KamalaHarris', 'JoeBiden']",,
1325123755987750912,XavierBecerra,565469671,True,USA,"RT @JoeBiden: America, I’m honored that you have chosen me to lead our great country.

The work ahead of us will be hard, but I promise you…",en,": America, Im honored that you have chosen me to lead our great country.The work ahead of us will be hard, but I promise you",,,2020-11-07T17:00:00Z,,['JoeBiden'],,
1324924922687225856,XavierBecerra,565469671,True,USA,"RT @JoeBiden: What is becoming clearer each hour is that record numbers of Americans — from all races, faiths, regions — chose change over…",en,": What is becoming clearer each hour is that record numbers of Americans from all races, faiths, regions chose change over",,,2020-11-07T04:00:00Z,,['JoeBiden'],,
1324870668182196224,XavierBecerra,565469671,True,USA,RT @lachicamayra: Latinos in Dallas overwhelmingly supported Joe Biden 👏🏽👏🏽👏🏽 https://t.co/MQgc2shUyY,en,: Latinos in Dallas overwhelmingly supported Joe Biden,,['https://t.co/MQgc2shUyY'],2020-11-07T00:00:00Z,['👏🏽'],['lachicamayra'],,
1324866162388201472,XavierBecerra,565469671,True,USA,"Congratulations on your hard-fought and well-earned victory, @JoshShapiroPA! 👏🏽👏🏽👏🏽 https://t.co/p3pRphuwPh",en,"Congratulations on your hard-fought and well-earned victory, !",,['https://t.co/p3pRphuwPh'],2020-11-07T00:00:00Z,['👏🏽'],['JoshShapiroPA'],,
1324824311996194816,XavierBecerra,565469671,True,USA,RT @LatinoDecisions: The Latino vote was decisive. Period. Latest analysis from LD. The Latino vote exists in all 50 states. https://t.co/u…,en,: The Latino vote was decisive. Period. Latest analysis from LD. The Latino vote exists in all states.,,,2020-11-06T21:00:00Z,,['LatinoDecisions'],,
1324568546446209025,XavierBecerra,565469671,True,USA,"RT @AGBecerra: It's simple-

Voters cast ballots, they’re counted, and the winner is the person who got the most votes. 

Refusing to accep…",en,": It's simple-Voters cast ballots, theyre counted, and the winner is the person who got the most votes. Refusing to accep",,,2020-11-06T04:00:00Z,,['AGBecerra'],,
1323868969812389889,XavierBecerra,565469671,True,USA,RT @JoeBiden: We feel good about where we are. We believe we are on track to win this election.,en,: We feel good about where we are. We believe we are on track to win this election.,,,2020-11-04T06:00:00Z,,['JoeBiden'],,
1323868960442343425,XavierBecerra,565469671,True,USA,RT @JoeBiden: It's not my place or Donald Trump's place to declare the winner of this election. It's the voters' place.,en,: It's not my place or Donald Trump's place to declare the winner of this election. It's the voters' place.,,,2020-11-04T06:00:00Z,,['JoeBiden'],,
1323866725171933186,XavierBecerra,565469671,True,USA,"RT @JoeBiden: Keep the faith, guys. We’re gonna win this.",en,": Keep the faith, guys. Were gonna win this.",,,2020-11-04T06:00:00Z,,['JoeBiden'],,
1323863796922814464,XavierBecerra,565469671,True,USA,"RT @JoeBiden: Tune in as I speak to the nation live from Wilmington, Delaware. https://t.co/ye8knRucoz",en,": Tune in as I speak to the nation live from Wilmington, Delaware.",,['https://t.co/ye8knRucoz'],2020-11-04T06:00:00Z,,['JoeBiden'],,
1323832088919908358,XavierBecerra,565469671,True,USA,"The polls are still open in California! 

Go vote — it matters. 

Your ballot could make the difference.",en,The polls are still open in California! Go vote it matters. Your ballot could make the difference.,,,2020-11-04T04:00:00Z,,,,
1323813577384325120,XavierBecerra,565469671,True,USA,"RT @TeamJoe: CONDADO DE CLARK, NV 🚨 En algunos lugares, el horario de votación se ha extendido UNA hora hasta las 8 PM. Si estás en la fila…",es,,,,2020-11-04T02:00:00Z,['🚨'],['TeamJoe'],,": CONDADO DE CLARK, NV En algunos lugares, el horario de votacin se ha extendido UNA hora hasta las PM. Si ests en la fila"
1323813252795527169,XavierBecerra,565469671,True,USA,"RT @thejessicamejia: ¡Oye, AZ! Manténgase en línea para votar si está allí antes de las 7 p.m. Si tiene algún problema, llame al 1-833-868-…",es,,,,2020-11-04T02:00:00Z,,['thejessicamejia'],,": Oye, AZ! Mantngase en lnea para votar si est all antes de las p.m. Si tiene algn problema, llame al -833-868-"
1323781253724737536,XavierBecerra,565469671,True,USA,"If you want to change the world, do what my friend and mentor Congressman John Lewis said, “Get in good trouble.” 

Do that today, by voting.",en,"If you want to change the world, do what my friend and mentor Congressman John Lewis said, Get in good trouble. Do that today, by voting.",,,2020-11-04T00:00:00Z,,,,
1323764393054797827,XavierBecerra,565469671,True,USA,"Healthcare is on the ballot. 
Gun safety is on the ballot. 
The climate crisis is on the ballot. 
Our future is on the ballot. 

VOTE.",en,Healthcare is on the ballot. Gun safety is on the ballot. The climate crisis is on the ballot. Our future is on the ballot. VOTE.,,,2020-11-03T23:00:00Z,,,,
1323750048203616256,XavierBecerra,565469671,True,USA,"Not registered to vote?

In California, it's not too late! You can register to vote at your polling location TODAY. 
https://t.co/F0QJqPAh7f",en,"Not registered to vote?In California, it's not too late! You can register to vote at your polling location TODAY.",,['https://t.co/F0QJqPAh7f'],2020-11-03T22:00:00Z,,,,
1323741995072802816,XavierBecerra,565469671,True,USA,"Let’s make history. 
https://t.co/F0QJqPAh7f",en,Lets make history.,,['https://t.co/F0QJqPAh7f'],2020-11-03T22:00:00Z,,,,
1323722365797339142,XavierBecerra,565469671,True,USA,Put on your mask and vote Trump out of office.,en,Put on your mask and vote Trump out of office.,,,2020-11-03T20:00:00Z,,,,
1323711958957256705,XavierBecerra,565469671,True,USA,"RT @JoeBiden: Voting is your right. If you have questions, reach out to the Voter Assistance Hotline at 1-833-336-8683. https://t.co/CkLIJG…",en,": Voting is your right. If you have questions, reach out to the Voter Assistance Hotline at -833-336-8683.",,,2020-11-03T20:00:00Z,,['JoeBiden'],,
1323711889340133376,XavierBecerra,565469671,True,USA,"RT @BarackObama: This is it –– today is the last day to vote. If you haven't already, find your polling place at https://t.co/mKUaPPw7MV. h…",en,": This is it today is the last day to vote. If you haven't already, find your polling place at . h",,['https://t.co/mKUaPPw7MV'],2020-11-03T20:00:00Z,,['BarackObama'],,
1323711041197334530,XavierBecerra,565469671,True,USA,"Thankful for my friend @TomPerez for the tremendous job he's done to bring @TheDemocrats together leading up to today. 

As he often says, “When they go low, we go vote!” This year, those words have never been more true.

GO VOTE!",en,"Thankful for my friend for the tremendous job he's done to bring together leading up to today. As he often says, When they go low, we go vote! This year, those words have never been more true.GO VOTE!",,,2020-11-03T20:00:00Z,,"['TomPerez', 'TheDemocrats']",,
1323703491722838016,XavierBecerra,565469671,True,USA,"This is America: 

We march. 

We organize. 

AND WE VOTE!",en,This is America: We march. We organize. AND WE VOTE!,,,2020-11-03T19:00:00Z,,,,
1323697260497022976,XavierBecerra,565469671,True,USA,RT @JulieR2019: Record turnout. Early numbers indicate 8.6 million Latinos have already voted. Raw #'s already showing net plus of Latino v…,en,: Record turnout. Early numbers indicate million Latinos have already voted. Raw 's already showing net plus of Latino v,,,2020-11-03T19:00:00Z,,['JulieR2019'],,
1323695690309140485,XavierBecerra,565469671,True,USA,"Great to see so many Americans voting today! Get out there before polls close and help make history! 

If you see any issues, please contact California’s voter hotline at 1-800-345-VOTE",en,"Great to see so many Americans voting today! Get out there before polls close and help make history! If you see any issues, please contact Californias voter hotline at -800-345-VOTE",,,2020-11-03T19:00:00Z,,,,
1323693070798385152,XavierBecerra,565469671,True,USA,RT @JoeBiden: Dreamers are Americans — and it’s time we make it official.,en,: Dreamers are Americans and its time we make it official.,,,2020-11-03T18:00:00Z,,['JoeBiden'],,
1323685623979409409,XavierBecerra,565469671,True,USA,"It’s time for every American to have access to affordable healthcare. 

It’s time for a president who has earned the respect and confidence of the American people. 

It’s time for a leader who knows how to keep us safe. 

It’s time for us to elect @JoeBiden to be our president.",en,Its time for every American to have access to affordable healthcare. Its time for a president who has earned the respect and confidence of the American people. Its time for a leader who knows how to keep us safe. Its time for us to elect to be our president.,,,2020-11-03T18:00:00Z,,['JoeBiden'],,
1323675305760890883,XavierBecerra,565469671,True,USA,Vote. It matters.,en,Vote. It matters.,,,2020-11-03T17:00:00Z,,,,
1323671997964906496,XavierBecerra,565469671,True,USA,"RT @LittleLobbyists: Health care is on the ballot today.

We trust @JoeBiden and @KamalaHarris to protect our kids with complex medical nee…",en,: Health care is on the ballot today.We trust and to protect our kids with complex medical nee,,,2020-11-03T17:00:00Z,,"['LittleLobbyists', 'JoeBiden', 'KamalaHarris']",,
1323671906654941185,XavierBecerra,565469671,True,USA,"RT @lpackard: I'm a stage 4 cancer survivor, and uninsurable without the Affordable Care Act. Our lives are at stake. 

#VOTE #electionday…",en,": I'm a stage cancer survivor, and uninsurable without the Affordable Care Act. Our lives are at stake.","['VOTE', 'electionday']",,2020-11-03T17:00:00Z,,['lpackard'],,
1323665994494185475,XavierBecerra,565469671,True,USA,"Easy as 1-2-3! 

1) Put on a mask 
2) Go vote 
3) Make Donald Trump a one-term president",en,Easy as -2-3! ) Put on a mask ) Go vote ) Make Donald Trump a one-term president,,,2020-11-03T17:00:00Z,,,,
1323645861889515527,XavierBecerra,565469671,True,USA,".@JoeBiden is a man of experience, knowledge, and grit — traits sorely missed in today’s world of unprecedented challenge. I ask every American to join me in voting for him today.",en,". is a man of experience, knowledge, and grit traits sorely missed in todays world of unprecedented challenge. I ask every American to join me in voting for him today.",,,2020-11-03T15:00:00Z,['xp'],['JoeBiden'],,
1323639067217711104,XavierBecerra,565469671,True,USA,"Today's the day! Let your voice be heard. Go vote! Find a polling place or drop box near you: 
https://t.co/F0QJqPRSvP",en,Today's the day! Let your voice be heard. Go vote! Find a polling place or drop box near you:,,['https://t.co/F0QJqPRSvP'],2020-11-03T15:00:00Z,,,,
1323629115904155651,XavierBecerra,565469671,True,USA,"RT @JoeBiden: Today, vote for a new day in America. https://t.co/WzarlQ8JDI",en,": Today, vote for a new day in America.",,,2020-11-03T14:00:00Z,,['JoeBiden'],,
1323481286216806403,XavierBecerra,565469671,True,USA,"RT @GavinNewsom: CALIFORNIA:

Polls are open from 7:00AM-8:00PM tomorrow.

You can register to vote on E Day at your polling place.

If you…",en,: CALIFORNIAlls are open from :00AM-8:00PM tomorrow.You can register to vote on E Day at your polling place.If you,,,2020-11-03T04:00:00Z,,['GavinNewsom'],,
1323420627483549696,XavierBecerra,565469671,True,USA,"""A new study by the Latinx voter registration and advocacy group, @votolatino, shows that nearly 130,000 Latino voters have already cast their ballot in Nevada, compared to 75,000 during this time in 2016."" 👏🏾👏🏾👏🏾 https://t.co/W6BpQ1jhiT",en,"""A new study by the Latinx voter registration and advocacy group, , shows that nearly Latino voters have already cast their ballot in Nevada, compared to during this time in .""",,['https://t.co/W6BpQ1jhiT'],2020-11-03T00:00:00Z,['👏🏾'],['votolatino'],,
1323419581944197121,XavierBecerra,565469671,True,USA,"RT @TUSK81: In AZ, a farm worker turns canvasser.

“Lalo Linares harvests spinach in Yuma from Oct. through May and then works in CA the re…",en,": In AZ, a farm worker turns canvasser.Lalo Linares harvests spinach in Yuma from Oct. through May and then works in CA the re",,,2020-11-03T00:00:00Z,,['TUSK81'],,
1323419364591239169,XavierBecerra,565469671,True,USA,"RT @JoeBiden: Donald Trump is the most corrupt president in modern history.

Donald Trump is the most racist president in modern history.…",en,: Donald Trump is the most corrupt president in modern history.Donald Trump is the most racist president in modern history.,,,2020-11-03T00:00:00Z,,['JoeBiden'],,
1323413137140248581,XavierBecerra,565469671,True,USA,"Tomorrow, let’s make history. 

https://t.co/FsoFxuHdRS",en,"Tomorrow, lets make history.",,['https://t.co/FsoFxuHdRS'],2020-11-03T00:00:00Z,,,,
1323411142950100993,XavierBecerra,565469671,True,USA,"RT @votolatino: Already voted, or can't vote? Help us get our people to the polls tomorrow! 💪🏽✨

We're gonna be text banking all day, text…",en,": Already voted, or can't vote? Help us get our people to the polls tomorrow! We're gonna be text banking all day, text",,,2020-11-03T00:00:00Z,"['💪🏽', '✨']",['votolatino'],,
1323360295809527808,XavierBecerra,565469671,True,USA,"RT @JoeBiden: Don’t wait: Drop off your ballot today.

https://t.co/eoxT07d7QB",en,: Dont wait: Drop off your ballot today.,,['https://t.co/eoxT07d7QB'],2020-11-02T20:00:00Z,,['JoeBiden'],,
